ncbi_taxon_id_left,aphia_id_left,species_canonical,synonyms,subspecies_left,target_list_status_left,sequencing_status_left,status_left,publication_id_left,rank_left,isMarine_left,isBrackish_left,isFreshwater_left,isTerrestrial_left,isExtinct_left,modified_left,spec_code,order_left,family_x_left,Genus,authority_left,FBname,DemersPelag,Subfamily,depth_min_in_m,depth_max_in_m,common_depth_min,common_depth_max,length_max_in_cm,common_length_in_cm,weight_max_in_g,TempMin,TempMax,__norm_name_left,__aphia,__ncbi_left,ncbi_taxon_id_right,species,subspecies_right,family_x_right,target_list_status_right,sequencing_status_right,synonym,publication_id_right,aphia_id_right,url,scientificname,authority_right,status_right,rank_right,valid_AphiaID,valid_name,order_right,family_y,genus,isMarine_right,isBrackish_right,isFreshwater_right,isTerrestrial_right,isExtinct_right,modified_right,aphia_id_effective,__norm_name_right,__ncbi_right,__source_index,__match_type
1522408,317462,Semicossyphus reticulatus,[],-,long_list,-,superseded combination,-,Species,1.0,0.0,0.0,0.0,,2025-03-13 13:06:45,23626.0,Eupercaria incertae sedis,Labridae,Semicossyphus,"Valenciennes, 1839",,demersal,,,,,,100.0,,14660.0,,,semicossyphus reticulatus,317462,1522408,1522408,Semicossyphus reticulatus,-,Labridae,long_list,-,-,-,317462.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=317462,Cossyphus reticulatus,"Valenciennes, 1839",superseded combination,Species,1804085.0,Bodianus reticulatus,Eupercaria incertae sedis,Labridae,Cossyphus,1.0,0.0,0.0,0.0,,2025-03-13T13:06:45.460Z,1804085.0,cossyphus reticulatus,1522408,11202,aphia
152771,317659,Dasyscopelus asper,['Myctophum asperum'],-,long_list,-,accepted,-,Species,1.0,0.0,0.0,0.0,,2023-01-10 08:56:01,4488.0,Myctophiformes,Myctophidae,Dasyscopelus,"(Richardson, 1845)",Prickly lanternfish,bathypelagic,Myctophinae,244.0,1948.0,,,8.5,,,,,dasyscopelus asper,317659,152771,152771,Dasyscopelus asper,-,Myctophidae,long_list,-,-,-,317659.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=317659,Dasyscopelus asper,"(Richardson, 1845)",accepted,Species,317659.0,Dasyscopelus asper,Myctophiformes,Myctophidae,Dasyscopelus,1.0,0.0,0.0,0.0,,2023-01-10T08:56:01.993Z,317659.0,dasyscopelus asper,152771,13885,aphia
2202283,317688,Dexillus muelleri,[],-,long_list,-,accepted,-,Species,1.0,0.0,0.0,0.0,,2017-10-23 04:16:08,6617.0,Pleuronectiformes,Soleidae,Dexillus,"(Steindachner, 1879)",Tufted sole,demersal,,,,,,18.0,,,,,dexillus muelleri,317688,2202283,2202283,Dexillus muelleri,-,Soleidae,long_list,-,-,-,317688.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=317688,Dexillus muelleri,"(Steindachner, 1879)",accepted,Species,317688.0,Dexillus muelleri,Pleuronectiformes,Soleidae,Dexillus,1.0,0.0,0.0,0.0,,2017-10-23T04:16:08.283Z,317688.0,dexillus muelleri,2202283,16965,aphia
1053879,318064,Figaro boardmani,[],-,long_list,-,accepted,-,Species,1.0,0.0,0.0,0.0,,2009-06-15 13:59:21,805.0,Carcharhiniformes,Scyliorhinidae,Figaro,"(Whitley, 1928)",Sawtail catshark,bathydemersal,,128.0,823.0,,,61.0,,,,,figaro boardmani,318064,1053879,1053879,Figaro boardmani,-,Scyliorhinidae,long_list,-,-,-,318064.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=318064,Figaro boardmani,"(Whitley, 1928)",accepted,Species,318064.0,Figaro boardmani,Carcharhiniformes,Scyliorhinidae,Figaro,1.0,0.0,0.0,0.0,,2009-06-15T13:59:21.393Z,318064.0,figaro boardmani,1053879,18833,aphia
8235,318151,Thunnus alalunga,[],-,long_list,-,unaccepted,-,Species,1.0,0.0,0.0,0.0,,2008-02-28 13:41:07,142.0,Scombriformes,Scombridae,Thunnus,"(Bonnaterre, 1788)",Albacore,pelagic-oceanic,Scombrinae,0.0,600.0,,,140.0,100.0,60320.0,,,thunnus alalunga,318151,8235,8235,Thunnus alalunga,-,Scombridae,long_list,-,-,-,318151.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=318151,Germo alalunga,"(Bonnaterre, 1788)",unaccepted,Species,127026.0,Thunnus alalunga,Scombriformes,Scombridae,Germo,1.0,0.0,0.0,0.0,,2008-02-28T13:41:07.550Z,127026.0,germo alalunga,8235,17235,aphia
1095382,318181,Giuris margaritacea,['Giuris margaritaceus'],-,long_list,-,accepted,-,Species,1.0,1.0,1.0,0.0,,2022-06-02 07:27:35,,Gobiiformes,Eleotridae,,"(Valenciennes, 1837)",,,,0.0,5.0,,,29.0,,171.0,20.0,30.0,giuris margaritacea,318181,1095382,1095382,Giuris margaritacea,-,Eleotridae,long_list,-,-,-,318181.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=318181,Giuris margaritaceus,"(Valenciennes, 1837)",accepted,Species,318181.0,Giuris margaritaceus,Gobiiformes,Eleotridae,Giuris,1.0,1.0,1.0,0.0,,2022-06-02T07:27:35.967Z,318181.0,giuris margaritaceus,1095382,12375,aphia
1229967,318313,Lepidion eques,[],-,long_list,-,unaccepted,-,Species,1.0,0.0,0.0,0.0,,2008-02-28 13:41:07,2016.0,Gadiformes,Moridae,Lepidion,"Günther, 1887",North Atlantic codling,benthopelagic,,200.0,1400.0,,,,,,,,lepidion eques,318313,1229967,1229967,Lepidion eques,-,Moridae,long_list,-,-,-,318313.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=318313,Haloporphyrus eques,"Günther, 1887",unaccepted,Species,126495.0,Lepidion lepidion,Gadiformes,Moridae,Haloporphyrus,1.0,0.0,0.0,0.0,,2008-02-28T13:41:07.550Z,126495.0,haloporphyrus eques,1229967,12208,aphia
136300,318485,Hime japonica,[],-,long_list,-,accepted,-,Species,1.0,0.0,0.0,0.0,,2013-01-08 11:20:45,7400.0,Aulopiformes,Aulopidae,Hime,"(Günther, 1877)",Japanese thread-sail fish,demersal,,85.0,510.0,,,22.2999992370605,15.0,,,,hime japonica,318485,136300,136300,Hime japonica,-,Aulopidae,long_list,-,-,-,318485.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=318485,Hime japonica,"(Günther, 1877)",accepted,Species,318485.0,Hime japonica,Aulopiformes,Aulopidae,Hime,1.0,0.0,0.0,0.0,,2013-01-08T11:20:45.073Z,318485.0,hime japonica,136300,9037,aphia
1508060,318576,Hymenogadus gracilis,[],-,long_list,-,accepted,-,Species,1.0,0.0,0.0,0.0,,2020-12-17 17:16:01,16277.0,Gadiformes,Macrouridae,Hymenogadus,"(Gilbert & Hubbs, 1920)",Slender membranehead,bathypelagic,,300.0,618.0,,,39.5999984741211,,235.600006103516,,,hymenogadus gracilis,318576,1508060,1508060,Hymenogadus gracilis,-,Macrouridae,long_list,-,-,-,318576.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=318576,Hymenogadus gracilis,"(Gilbert & Hubbs, 1920)",accepted,Species,318576.0,Hymenogadus gracilis,Gadiformes,Macrouridae,Hymenogadus,1.0,0.0,0.0,0.0,,2020-12-17T17:16:01.143Z,318576.0,hymenogadus gracilis,1508060,12115,aphia
1647185,318699,Koumansetta rainfordi,[],-,long_list,-,accepted,-,Species,1.0,0.0,0.0,0.0,,2010-05-06 09:57:44,5478.0,Gobiiformes,Gobiidae,Koumansetta,"Whitley, 1940",Old glory,reef-associated,Gobiinae,2.0,30.0,3.0,30.0,8.5,,,22.0,30.0,koumansetta rainfordi,318699,1647185,1647185,Koumansetta rainfordi,-,Gobiidae,long_list,-,-,-,318699.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=318699,Koumansetta rainfordi,"Whitley, 1940",accepted,Species,318699.0,Koumansetta rainfordi,Gobiiformes,Gobiidae,Koumansetta,1.0,0.0,0.0,0.0,,2010-05-06T09:57:44.313Z,318699.0,koumansetta rainfordi,1647185,12839,aphia
81364,318742,Latropiscis purpurissatus,[],-,long_list,-,accepted,-,Species,1.0,0.0,0.0,0.0,,2013-01-08 11:20:45,14021.0,Aulopiformes,Aulopidae,Latropiscis,"(Richardson, 1843)",Sergeant baker,reef-associated,,,100.0,,,60.0,,,,,latropiscis purpurissatus,318742,81364,81364,Latropiscis purpurissatus,-,Aulopidae,long_list,-,-,-,318742.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=318742,Latropiscis purpurissatus,"(Richardson, 1843)",accepted,Species,318742.0,Latropiscis purpurissatus,Aulopiformes,Aulopidae,Latropiscis,1.0,0.0,0.0,0.0,,2013-01-08T11:20:45.073Z,318742.0,latropiscis purpurissatus,81364,9039,aphia
384679,318860,Lindbergichthys mizops,[],-,long_list,-,accepted,-,Species,1.0,0.0,0.0,0.0,,2020-04-23 08:42:40,,Perciformes,Nototheniidae,,"(Günther, 1880)",,,,,,,,,,,,,lindbergichthys mizops,318860,384679,384679,Lindbergichthys mizops,-,Nototheniidae,long_list,-,-,-,318860.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=318860,Lindbergichthys mizops,"(Günther, 1880)",accepted,Species,318860.0,Lindbergichthys mizops,Perciformes,Nototheniidae,Lindbergichthys,1.0,0.0,0.0,0.0,,2020-04-23T08:42:40.887Z,318860.0,lindbergichthys mizops,384679,15313,aphia
83203,318861,Lindbergichthys nudifrons,[],-,long_list,-,accepted,-,Species,1.0,0.0,0.0,0.0,,2020-04-23 08:42:40,,Perciformes,Nototheniidae,,"(Lönnberg, 1905)",,,,,,,,,,,,,lindbergichthys nudifrons,318861,83203,83203,Lindbergichthys nudifrons,-,Nototheniidae,long_list,-,-,-,318861.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=318861,Lindbergichthys nudifrons,"(Lönnberg, 1905)",accepted,Species,318861.0,Lindbergichthys nudifrons,Perciformes,Nototheniidae,Lindbergichthys,1.0,0.0,0.0,0.0,,2020-04-23T08:42:40.887Z,318861.0,lindbergichthys nudifrons,83203,15314,aphia
223805,319183,Synagrops japonicus,[],-,long_list,-,unaccepted,-,Species,1.0,0.0,0.0,0.0,,2008-02-28 13:41:07,357.0,Acropomatiformes,Acropomatidae,Synagrops,"Döderlein, 1883",Blackmouth splitfin,benthopelagic,,50.0,1000.0,100.0,800.0,35.0,30.0,,,,synagrops japonicus,319183,223805,223805,Synagrops japonicus,-,Acropomatidae,long_list,-,-,-,319183.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=319183,Melanostoma japonicum,"Döderlein, 1883",unaccepted,Species,367291.0,Synagrops japonicus,Acropomatiformes,Acropomatidae,Melanostoma,1.0,0.0,0.0,0.0,,2008-02-28T13:41:07.550Z,367291.0,melanostoma japonicum,223805,8310,aphia
458026,319394,Monacoa grimaldii,[],-,long_list,-,accepted,-,Species,1.0,0.0,0.0,0.0,,2017-11-07 13:11:41,9122.0,Argentiniformes,Opisthoproctidae,Monacoa,"(Zugmayer, 1911)",Mirrorbelly,bathypelagic,,0.0,4750.0,300.0,400.0,8.0,,,,,monacoa grimaldii,319394,458026,458026,Monacoa grimaldii,-,Opisthoproctidae,long_list,-,-,-,319394.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=319394,Monacoa grimaldii,"(Zugmayer, 1911)",accepted,Species,319394.0,Monacoa grimaldii,Argentiniformes,Opisthoproctidae,Monacoa,1.0,0.0,0.0,0.0,,2017-11-07T13:11:41.737Z,319394.0,monacoa grimaldii,458026,8944,aphia
641108,319505,Limanda proboscidea,[],-,long_list,-,accepted,-,Species,1.0,0.0,0.0,0.0,,2023-01-10 08:56:01,,Pleuronectiformes,Pleuronectidae,,"(Gilbert, 1896)",,,,,,,,,,,,,limanda proboscidea,319505,641108,641108,Limanda proboscidea,-,Pleuronectidae,long_list,-,-,-,319505.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=319505,Myzopsetta proboscidea,"(Gilbert, 1896)",accepted,Species,319505.0,Myzopsetta proboscidea,Pleuronectiformes,Pleuronectidae,Myzopsetta,1.0,0.0,0.0,0.0,,2023-01-10T08:56:01.993Z,319505.0,myzopsetta proboscidea,641108,16875,aphia
1517490,319690,Novaculops woodi,[],-,long_list,-,accepted,-,Species,1.0,0.0,0.0,0.0,,2020-04-23 08:42:40,23516.0,Eupercaria incertae sedis,Labridae,Novaculops,"(Jenkins, 1901)",Hawaiian sandy,benthopelagic,Xyrichtyinae,,48.0,,,19.2999992370605,,,,,novaculops woodi,319690,1517490,1517490,Novaculops woodi,-,Labridae,long_list,-,-,-,319690.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=319690,Novaculops woodi,"(Jenkins, 1901)",accepted,Species,319690.0,Novaculops woodi,Eupercaria incertae sedis,Labridae,Novaculops,1.0,0.0,0.0,0.0,,2020-04-23T08:42:40.887Z,319690.0,novaculops woodi,1517490,11126,aphia
1605466,319734,Olisthops cyanomelas,[],-,long_list,data_generation,accepted,-,Species,1.0,0.0,0.0,0.0,,2015-04-30 06:26:10,12839.0,Eupercaria incertae sedis,Odacidae,Olisthops,"Richardson, 1850",Herring cale,pelagic-neritic,,1.0,15.0,,,35.0,,,,,olisthops cyanomelas,319734,1605466,1605466,Olisthops cyanomelas,-,Odacidae,long_list,data_generation,-,-,319734.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=319734,Olisthops cyanomelas,"Richardson, 1850",accepted,Species,319734.0,Olisthops cyanomelas,Eupercaria incertae sedis,Odacidae,Olisthops,1.0,0.0,0.0,0.0,,2015-04-30T06:26:10.607Z,319734.0,olisthops cyanomelas,1605466,11508,aphia
426099,319744,Gaidropsarus biscayensis,[],-,long_list,-,unaccepted,-,Species,1.0,0.0,0.0,0.0,,2008-02-28 13:41:07,1877.0,Gadiformes,Lotidae,Gaidropsarus,"Collett, 1890",Mediterranean bigeye rockling,benthopelagic,,80.0,600.0,,,40.0,12.0,,,,gaidropsarus biscayensis,319744,426099,426099,Gaidropsarus biscayensis,-,Lotidae,long_list,-,-,-,319744.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=319744,Onus biscayensis,"Collett, 1890",unaccepted,Species,126456.0,Gaidropsarus macrophthalmus,Gadiformes,Gaidropsaridae,Onus,1.0,0.0,0.0,0.0,,2008-02-28T13:41:07.550Z,126456.0,onus biscayensis,426099,11991,aphia
1476911,319747,Gaidropsarus guttatus,[],-,long_list,-,unaccepted,-,Species,1.0,0.0,0.0,0.0,,2008-02-28 13:41:07,8427.0,Gadiformes,Lotidae,Gaidropsarus,"Collett, 1890",Spotted rockling,demersal,,5.0,10.0,,,32.5999984741211,,,,,gaidropsarus guttatus,319747,1476911,1476911,Gaidropsarus guttatus,-,Lotidae,long_list,-,-,-,319747.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=319747,Onus guttatus,"Collett, 1890",unaccepted,Species,126457.0,Gaidropsarus mediterraneus,Gadiformes,Gaidropsaridae,Onus,1.0,0.0,0.0,0.0,,2008-02-28T13:41:07.550Z,126457.0,onus guttatus,1476911,11994,aphia
316355,319874,Ostorhinchus angustatus,[],-,long_list,-,accepted,-,Species,1.0,0.0,0.0,0.0,,2013-01-08 11:20:45,5766.0,Kurtiformes,Apogonidae,Ostorhinchus,"(Smith & Radcliffe, 1911)",Broadstriped cardinalfish,reef-associated,Apogoninae,6.0,65.0,,,11.0,,,,,ostorhinchus angustatus,319874,316355,316355,Ostorhinchus angustatus,-,Apogonidae,long_list,-,-,-,319874.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=319874,Ostorhinchus angustatus,"(Smith & Radcliffe, 1911)",accepted,Species,319874.0,Ostorhinchus angustatus,Kurtiformes,Apogonidae,Ostorhinchus,1.0,0.0,0.0,0.0,,2013-01-08T11:20:45.073Z,319874.0,ostorhinchus angustatus,316355,13420,aphia
223981,319876,Ostorhinchus cyanosoma,[],-,long_list,-,accepted,-,Species,1.0,0.0,0.0,0.0,,2013-01-08 11:20:45,4600.0,Kurtiformes,Apogonidae,Ostorhinchus,"(Bleeker, 1853)",Yellowstriped cardinalfish,reef-associated,Apogoninae,1.0,50.0,1.0,15.0,8.0,6.0,,,,ostorhinchus cyanosoma,319876,223981,223981,Ostorhinchus cyanosoma,-,Apogonidae,long_list,-,-,-,319876.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=319876,Ostorhinchus cyanosoma,"(Bleeker, 1853)",accepted,Species,319876.0,Ostorhinchus cyanosoma,Kurtiformes,Apogonidae,Ostorhinchus,1.0,0.0,0.0,0.0,,2013-01-08T11:20:45.073Z,319876.0,ostorhinchus cyanosoma,223981,13432,aphia
316362,319877,Ostorhinchus endekataenia,[],-,long_list,-,accepted,-,Species,1.0,0.0,0.0,0.0,,2013-01-08 11:20:45,6524.0,Kurtiformes,Apogonidae,Ostorhinchus,"(Bleeker, 1852)",Candystripe cardinalfish,reef-associated,Apogoninae,25.0,30.0,,,14.0,,,,,ostorhinchus endekataenia,319877,316362,316362,Ostorhinchus endekataenia,-,Apogonidae,long_list,-,-,-,319877.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=319877,Ostorhinchus endekataenia,"(Bleeker, 1852)",accepted,Species,319877.0,Ostorhinchus endekataenia,Kurtiformes,Apogonidae,Ostorhinchus,1.0,0.0,0.0,0.0,,2013-01-08T11:20:45.073Z,319877.0,ostorhinchus endekataenia,316362,13435,aphia
2057051,319878,Ostorhinchus fleurieu,[],-,long_list,-,accepted,-,Species,1.0,1.0,0.0,0.0,,2017-07-20 07:00:16,4838.0,Kurtiformes,Apogonidae,Ostorhinchus,"Lacepède, 1802",Flower cardinalfish,reef-associated,Apogoninae,1.0,97.0,1.0,35.0,14.1999998092651,,28.0,,,ostorhinchus fleurieu,319878,2057051,2057051,Ostorhinchus fleurieu,-,Apogonidae,long_list,-,-,-,319878.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=319878,Ostorhinchus fleurieu,"Lacepède, 1802",accepted,Species,319878.0,Ostorhinchus fleurieu,Kurtiformes,Apogonidae,Ostorhinchus,1.0,1.0,0.0,0.0,,2017-07-20T07:00:16.353Z,319878.0,ostorhinchus fleurieu,2057051,13438,aphia
1431524,319879,Ostorhinchus moluccensis,[],-,long_list,-,accepted,-,Species,1.0,0.0,0.0,0.0,,2013-01-08 11:20:45,8589.0,Kurtiformes,Apogonidae,Ostorhinchus,"(Valenciennes, 1832)",Moluccan cardinalfish,reef-associated,Apogoninae,3.0,30.0,,,9.0,,,,,ostorhinchus moluccensis,319879,1431524,1431524,Ostorhinchus moluccensis,-,Apogonidae,long_list,-,-,-,319879.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=319879,Ostorhinchus moluccensis,"(Valenciennes, 1832)",accepted,Species,319879.0,Ostorhinchus moluccensis,Kurtiformes,Apogonidae,Ostorhinchus,1.0,0.0,0.0,0.0,,2013-01-08T11:20:45.073Z,319879.0,ostorhinchus moluccensis,1431524,13453,aphia
316370,319881,Ostorhinchus novemfasciatus,[],-,long_list,-,accepted,-,Species,1.0,0.0,0.0,0.0,,2013-01-08 11:20:45,5768.0,Kurtiformes,Apogonidae,Ostorhinchus,"(Cuvier, 1828)",Sevenstriped cardinalfish,reef-associated,Apogoninae,1.0,4.0,,,10.0,,,,,ostorhinchus novemfasciatus,319881,316370,316370,Ostorhinchus novemfasciatus,-,Apogonidae,long_list,-,-,-,319881.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=319881,Ostorhinchus novemfasciatus,"(Cuvier, 1828)",accepted,Species,319881.0,Ostorhinchus novemfasciatus,Kurtiformes,Apogonidae,Ostorhinchus,1.0,0.0,0.0,0.0,,2013-01-08T11:20:45.073Z,319881.0,ostorhinchus novemfasciatus,316370,13461,aphia
1431489,319884,Ostorhinchus rubrimacula,[],-,long_list,-,accepted,-,Species,1.0,0.0,0.0,0.0,,2013-01-08 11:20:45,59183.0,Kurtiformes,Apogonidae,Ostorhinchus,"(Randall & Kulbicki, 1998)",Rubyspot cardinalfish,reef-associated,Apogoninae,0.0,33.0,,,4.46999979019165,,,,,ostorhinchus rubrimacula,319884,1431489,1431489,Ostorhinchus rubrimacula,-,Apogonidae,long_list,-,-,-,319884.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=319884,Ostorhinchus rubrimacula,"(Randall & Kulbicki, 1998)",accepted,Species,319884.0,Ostorhinchus rubrimacula,Kurtiformes,Apogonidae,Ostorhinchus,1.0,0.0,0.0,0.0,,2013-01-08T11:20:45.073Z,319884.0,ostorhinchus rubrimacula,1431489,13466,aphia
2100589,319948,Epigonus macrops,[],-,long_list,-,unaccepted,-,Species,1.0,1.0,0.0,0.0,,2021-08-18 09:16:03,14837.0,Acropomatiformes,Epigonidae,Epigonus,"Brauer, 1906",Luminous deepsea cardinalfish,bathydemersal,,550.0,1300.0,,,21.2000007629395,,,,,epigonus macrops,319948,2100589,2100589,Epigonus macrops,-,Epigonidae,long_list,-,-,-,319948.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=319948,Oxyodon macrops,"Brauer, 1906",unaccepted,Species,209380.0,Epigonus macrops,Acropomatiformes,Epigonidae,Oxyodon,1.0,1.0,0.0,0.0,,2021-08-18T09:16:03.910Z,209380.0,oxyodon macrops,2100589,8346,aphia
110272,320012,Paracentropyge multifasciata,[],-,long_list,-,accepted,-,Species,1.0,0.0,0.0,0.0,,2013-01-08 11:20:45,5666.0,Acanthuriformes,Pomacanthidae,Paracentropyge,"(Smith & Radcliffe, 1911)",Barred angelfish,reef-associated,,7.0,100.0,20.0,70.0,12.0,,,,,paracentropyge multifasciata,320012,110272,110272,Paracentropyge multifasciata,-,Pomacanthidae,long_list,-,-,-,320012.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=320012,Paracentropyge multifasciata,"(Smith & Radcliffe, 1911)",accepted,Species,320012.0,Paracentropyge multifasciata,Acanthuriformes,Pomacanthidae,Paracentropyge,1.0,0.0,0.0,0.0,,2013-01-08T11:20:45.073Z,320012.0,paracentropyge multifasciata,110272,8231,aphia
8042,320038,Parahucho perryi,[],-,long_list,-,accepted,-,Species,1.0,1.0,1.0,0.0,,2020-04-23 08:42:40,9182.0,Salmoniformes,Salmonidae,Parahucho,"(Brevoort, 1856)",Japanese huchen,benthopelagic,Salmoninae,0.0,100.0,,,200.0,50.0,24000.0,,,parahucho perryi,320038,8042,8042,Parahucho perryi,-,Salmonidae,long_list,-,-,-,320038.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=320038,Parahucho perryi,"(Brevoort, 1856)",accepted,Species,320038.0,Parahucho perryi,Salmoniformes,Salmonidae,Parahucho,1.0,1.0,1.0,0.0,,2020-04-23T08:42:40.887Z,320038.0,parahucho perryi,8042,17055,aphia
1109163,320100,Paroncheilus affinis,[],-,long_list,-,accepted,-,Species,1.0,0.0,0.0,0.0,,2020-04-23 08:42:40,3520.0,Kurtiformes,Apogonidae,Paroncheilus,"(Poey, 1875)",Bigtooth cardinalfish,reef-associated,Apogoninae,20.0,300.0,20.0,90.0,11.0,,,,,paroncheilus affinis,320100,1109163,1109163,Paroncheilus affinis,-,Apogonidae,long_list,-,-,-,320100.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=320100,Paroncheilus affinis,"(Poey, 1875)",accepted,Species,320100.0,Paroncheilus affinis,Kurtiformes,Apogonidae,Paroncheilus,1.0,0.0,0.0,0.0,,2020-04-23T08:42:40.887Z,320100.0,paroncheilus affinis,1109163,13476,aphia
195642,320685,Pseudaesopia japonica,[],-,long_list,-,accepted,-,Species,1.0,0.0,0.0,0.0,,2013-01-08 11:20:45,,Pleuronectiformes,Soleidae,,"(Bleeker, 1860)",,,,,,,,,,,,,pseudaesopia japonica,320685,195642,195642,Pseudaesopia japonica,-,Soleidae,long_list,-,-,-,320685.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=320685,Pseudaesopia japonica,"(Bleeker, 1860)",accepted,Species,320685.0,Pseudaesopia japonica,Pleuronectiformes,Soleidae,Pseudaesopia,1.0,0.0,0.0,0.0,,2013-01-08T11:20:45.073Z,320685.0,pseudaesopia japonica,195642,16988,aphia
997969,320883,Chromis vanderbilti,[],-,long_list,-,accepted,-,Species,1.0,0.0,0.0,0.0,,2008-02-28 13:41:07,,Ovalentaria incertae sedis,Pomacentridae,,"Fowler, 1941",,,,,,,,,,,,,chromis vanderbilti,320883,997969,997969,Chromis vanderbilti,-,Pomacentridae,long_list,-,-,-,320883.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=320883,Pycnochromis vanderbilti,"Fowler, 1941",accepted,Species,320883.0,Pycnochromis vanderbilti,Ovalentaria incertae sedis,Pomacentridae,Pycnochromis,1.0,0.0,0.0,0.0,,2008-02-28T13:41:07.550Z,320883.0,pycnochromis vanderbilti,997969,14482,aphia
1010714,320982,Pomadasys panamensis,['Rhencus panamensis'],-,long_list,-,accepted,-,Species,1.0,0.0,0.0,0.0,,2022-06-02 07:27:35,,Eupercaria incertae sedis,Haemulidae,,"(Steindachner, 1876)",,,,10.0,60.0,,,39.0,25.0,,,,pomadasys panamensis,320982,1010714,1010714,Pomadasys panamensis,-,Haemulidae,long_list,-,-,-,320982.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=320982,Rhencus panamensis,"(Steindachner, 1876)",accepted,Species,320982.0,Rhencus panamensis,Eupercaria incertae sedis,Haemulidae,Rhencus,1.0,0.0,0.0,0.0,,2022-06-02T07:27:35.967Z,320982.0,rhencus panamensis,1010714,10817,aphia
3040459,321416,Alectis indica,[],-,long_list,-,unaccepted,-,Species,1.0,1.0,0.0,0.0,,2013-01-08 14:50:09,,Carangiformes,Carangidae,,"Rüppell, 1830",,,,,,,,,,,,,alectis indica,321416,3040459,3040459,Alectis indica,-,Carangidae,long_list,-,-,-,321416.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=321416,Scyris indicus,"Rüppell, 1830",unaccepted,Species,401562.0,Alectis indica,Carangiformes,Carangidae,Scyris,1.0,1.0,0.0,0.0,,2013-01-08T14:50:09.150Z,401562.0,scyris indicus,3040459,10075,aphia
428432,321525,Sillaginopodys chondropus,[],-,long_list,-,accepted,-,Species,1.0,1.0,0.0,0.0,,2020-12-15 13:07:03,8006.0,Eupercaria incertae sedis,Sillaginidae,Sillaginopodys,"(Bleeker, 1849)",Clubfoot sillago,demersal,,0.0,5.0,,,35.0,,,,,sillaginopodys chondropus,321525,428432,428432,Sillaginopodys chondropus,-,Sillaginidae,long_list,-,-,-,321525.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=321525,Sillaginopodys chondropus,"(Bleeker, 1849)",accepted,Species,321525.0,Sillaginopodys chondropus,Eupercaria incertae sedis,Sillaginidae,Sillaginopodys,1.0,1.0,0.0,0.0,,2020-12-15T13:07:03.773Z,321525.0,sillaginopodys chondropus,428432,11797,aphia
27590,321911,Tetronarce nobiliana,[],-,long_list,-,accepted,-,Species,1.0,0.0,0.0,0.0,,2015-04-27 05:48:58,2553.0,Torpediniformes,Torpedinidae,Tetronarce,"(Bonaparte, 1835)",Electric ray,benthopelagic,,2.0,800.0,10.0,150.0,180.0,40.0,90000.0,,,tetronarce nobiliana,321911,27590,27590,Tetronarce nobiliana,-,Torpedinidae,long_list,-,-,-,321911.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=321911,Tetronarce nobiliana,"(Bonaparte, 1835)",accepted,Species,321911.0,Tetronarce nobiliana,Torpediniformes,Torpedinidae,Tetronarce,1.0,0.0,0.0,0.0,,2015-04-27T05:48:58.007Z,321911.0,tetronarce nobiliana,27590,19493,aphia
